bng_x,bng_y,class,conf,votes,status,nearest_dist_m
241027.56152752144,563935.3194836165,shieling,0.43093644827604294,8,novel,7022.6
240891.55795430858,563937.7636200727,shieling,0.37955236807465553,8,novel,7155.3
241058.6342401462,563931.7888065886,shieling,0.48592631332576275,8,novel,6993.0
240930.34234164673,563720.8925145251,shieling,0.49932223558425903,8,novel,7164.4
241066.461347899,563792.9819973427,shieling,0.31503863632678986,7,novel,7015.4
241069.93617993157,563677.3978108243,roundhouse,0.39896192650000256,6,novel,5198.4
240920.01199252228,563423.8136028675,shieling,0.32394695707729887,7,novel,7248.9
241470.39660222948,563489.5274875327,roundhouse,0.4918940309435129,8,novel,5578.8
241484.92312925617,563207.2238369876,roundhouse,0.4246325705732618,7,novel,5819.4
241982.44474751604,563168.5684563321,smallcairn,0.27543469369411466,5,novel,1621.3
241092.87071832098,563211.9898630233,shieling,0.24545318633317947,6,novel,7144.0
241031.8286589773,563057.5165880799,shieling,0.23960338532924652,5,novel,7250.2
242149.75598879857,562922.6384329316,shieling,0.3068522572517395,5,novel,6253.3
245168.49581687184,563013.4791023713,shieling,0.41833856276103426,7,novel,3614.1
245183.84107161316,563008.1414763904,shieling,0.45156885044915335,7,novel,3606.0
242279.92406710284,562584.3907907588,roundhouse,0.6701715758868626,7,novel,6786.8
242250.78077233635,562537.9261972884,smallcairn,0.5140361934900284,8,novel,1251.2
242247.38934506162,562483.3950685089,smallcairn,0.35869317688047886,8,novel,1211.9
242225.1106616489,562523.6782458754,smallcairn,0.26927770860493183,8,novel,1222.8
242630.07527656588,562695.4512801691,roundhouse,0.31888218969106674,6,novel,6914.5
242089.78972265718,562219.597473782,smallcairn,0.3932913158621107,7,novel,923.8
242117.8000493901,562244.094334188,smallcairn,0.387771446790014,7,novel,960.8
242112.8996155064,562267.651183192,smallcairn,0.2837496757507324,5,novel,970.9
242917.76901773174,562264.2508153496,shieling,0.34725874023778097,7,novel,5876.3
244614.9530873813,562001.7131151356,shieling,0.33996032178401947,6,novel,4712.1
245675.34845304466,561555.296672552,roundhouse,0.4853184163570404,5,novel,4503.7
246764.9844342842,561326.0122590609,smallcairn,0.5113531425595284,8,novel,888.1
246747.3135509377,561304.126022643,smallcairn,0.5229138657450676,8,novel,907.8
246782.85609329923,561302.5550187645,smallcairn,0.385367472966512,6,novel,872.6
246840.66758394073,561415.4040246339,smallcairn,0.5324009231158665,7,novel,809.5
246840.2164108927,561382.4178259652,smallcairn,0.4614622090011835,8,novel,810.0
246762.07726119822,561292.614503091,smallcairn,0.3861818481236696,8,novel,894.4
246776.73708935274,561456.9263904752,smallcairn,0.2800318539142609,5,novel,875.1
246757.2511988458,560886.2469559964,smallcairn,0.20991015136241914,5,novel,1030.0
247134.2562073766,560932.1460014981,roundhouse,0.32519741356372833,6,novel,3357.8
247318.562869434,560911.9965393324,smallcairn,0.27911557044301716,7,novel,589.9
247308.94431415238,560838.7678429562,smallcairn,0.371365113183856,8,novel,656.7
247019.43269716634,560645.3069809496,smallcairn,0.2850399136543274,5,novel,983.5
247360.16319732115,560610.7112349594,smallcairn,0.461239150592259,7,novel,840.8
247402.55725896143,560598.251876299,roundhouse,0.3889923564025334,7,novel,2972.9
246544.5275622697,560414.2698936545,shieling,0.24575823793808618,6,novel,5147.4
247768.74726744945,560106.2079928394,smallcairn,0.41526850845132557,7,novel,1299.2
241503.4625451343,566970.1199205809,shieling,0.38233979046344757,7,novel,5045.3
241457.7740718524,567030.177349004,shieling,0.2788909196853638,5,novel,4995.5
240628.90198270854,566643.9853564296,roundhouse,0.3404874801635742,7,novel,2764.3
241617.49744855787,566786.7105964532,shieling,0.3783466766277949,6,novel,5205.2
240114.71539649827,566351.7632542722,smallcairn,0.3935144066810608,5,novel,76.3
241398.36504287762,566191.2488878311,shieling,0.2959047307570775,6,novel,5830.0
241545.7320947321,566125.5150142862,shieling,0.3038520783185959,5,novel,5869.3
240654.06089211567,565553.8215790329,shieling,0.23493526577949525,5,novel,6622.9
241494.211300378,565525.6638392243,roundhouse,0.2914729297161102,5,novel,4110.0
241766.58908375373,565801.4160962859,smallcairn,0.19049583077430726,5,novel,221.2
240428.63098471035,564772.7142636589,roundhouse,0.4228481203317642,5,novel,3930.9
240867.0139909583,564788.7330772305,shieling,0.2526813119649887,5,novel,7057.8
240969.09398353845,563901.3607267666,shieling,0.5469461679458618,7,novel,7086.9
241028.85388928,563900.7528206834,shieling,0.3448643152202879,7,novel,7028.6
241049.3796384476,563974.37332962,shieling,0.3167955666780472,5,novel,6993.3
241170.80167655618,564189.300219068,roundhouse,0.3194559335708618,5,novel,4837.3
241016.45737267414,563995.1213595526,shieling,0.2501145899295807,5,novel,7021.5
240999.9293145646,564002.7727670281,shieling,0.2502010464668274,5,novel,7036.2
241076.73606333387,563928.1263250238,shieling,0.20839680433273317,5,novel,6976.0
244327.81061718,564178.8561819878,shieling,0.3400490071092333,7,novel,3768.7
244318.51362645513,564194.1743471776,shieling,0.26066313982009887,5,novel,3772.7
241017.1649703391,563875.4652551259,shieling,0.3983458344425474,7,novel,7045.4
241032.71394570285,563879.7456715459,shieling,0.35163886845111847,6,novel,7029.3
242704.29278520474,563672.5627602116,shieling,0.2601732283830643,5,novel,5469.1
240760.3326833142,563441.7669585313,roundhouse,0.28702121675014497,5,novel,5242.2
241980.97288089624,563169.4250790105,shieling,0.3425330102443695,5,novel,6318.3
242299.09495434936,562674.409322152,roundhouse,0.3896777778863907,5,novel,6726.2
242103.54113170176,562158.3040459497,smallcairn,0.38342530429363253,5,novel,901.0
242143.7135689135,562223.5131732547,smallcairn,0.4013304611047109,6,novel,970.2
242045.4652665936,562190.8314159055,roundhouse,0.3416019082069397,5,novel,6976.5
246866.6391785663,561395.8094598735,smallcairn,0.2732251116207668,7,novel,783.4
245857.38759211666,561213.6259728695,shieling,0.23783501734336218,6,novel,4640.1
247451.04089026756,560834.663958099,smallcairn,0.4119393477837245,6,novel,599.3
247029.99437013443,560664.9586131988,smallcairn,0.20777974724769593,5,novel,961.6
247383.35145951476,560678.7504824626,smallcairn,0.28602413088083267,6,novel,769.0
247299.07313370222,560682.9623377878,smallcairn,0.2869500865538915,6,novel,798.3
241017.5414514205,565856.9300218255,roundhouse,0.2567971497774124,5,novel,3530.4
243608.80188130704,564930.553339797,shieling,0.31891665458679197,5,novel,4314.7
243880.95212502865,564671.1437466762,shieling,0.34943853815396625,6,novel,4081.1
242001.0780662262,564379.0334906932,smallcairn,0.23648070693016052,5,novel,688.0
241215.77032985134,563763.2842593071,shieling,0.22996296286582946,5,novel,6877.0
246704.2963492495,561468.9166971025,smallcairn,0.2846229702234268,5,novel,948.2
245089.8945993256,561043.7856954016,roundhouse,0.25646830201148985,5,novel,4428.3
247339.60888362615,560757.4600686302,smallcairn,0.3370724081993103,5,novel,713.6
244615.05098802646,562001.5344359127,shieling,0.3420967484513919,6,novel,4712.2
243297.66297953197,599653.3061661621,roundhouse,0.1875501751899719,5,novel,12210.8
243493.17387807302,599665.0056089655,shieling,0.46068392055375235,7,novel,8987.9
243362.6462276843,599154.1882693532,roundhouse,0.44572738409042356,5,novel,12249.1
244113.88133959178,599265.6862792238,shieling,0.4160882346332073,8,novel,8407.5
244006.23304716192,599234.4567998038,shieling,0.3591457498925073,7,novel,8518.2
244564.94503676545,599039.1610723259,shieling,0.2579211766521136,6,novel,7992.0
243591.23158700342,598378.2490606556,roundhouse,0.3087454065680504,6,novel,12226.9
244024.02014848133,599243.0132262356,shieling,0.32241831421852113,5,novel,8499.5
255019.96365147262,563985.089114567,smallcairn,0.2206193506717682,5,novel,1010.8
255173.93581029848,563425.7706726945,shieling,0.4172023172889437,7,novel,3198.1
255261.29457820923,563475.2701274229,shieling,0.2612881541252136,5,novel,3263.3
255199.6161827991,563414.4060637794,shieling,0.2321238492925962,6,novel,3226.1
254923.68280804853,563678.1599423685,shieling,0.22432553470134736,5,novel,2878.9
255985.76535209053,563724.8784098702,roundhouse,0.1966367488106092,6,novel,1749.4
256379.33227357466,563513.6082189446,smallcairn,0.19822843074798585,5,novel,428.4
256704.69615399092,563038.6215942474,roundhouse,0.6531227976083755,6,novel,775.5
257128.5194065437,562971.2622127945,roundhouse,0.5304032657295465,8,novel,613.2
256936.6423923007,562970.881569593,smallcairn,0.3573774652821677,7,novel,358.5
255377.7943891394,562890.5535250307,shieling,0.2869870439171791,6,novel,3343.4
256260.28099633,561935.3132515993,roundhouse,0.3859064834458487,7,novel,923.2
257461.50970146904,561877.0192085783,smallcairn,0.34808844327926636,8,novel,869.4
258229.59148512318,561430.2111060211,roundhouse,0.38210123032331467,8,novel,1478.5
256173.17460712465,561407.4090127024,roundhouse,0.3663802966475487,8,novel,1315.2
257869.18590483133,561346.7840526814,smallcairn,0.47788318432867527,8,novel,1536.0
257861.32722256813,561371.5495422691,smallcairn,0.2729063630104065,8,novel,1511.1
258071.5690448018,561279.316243,smallcairn,0.46769729256629944,7,novel,1680.8
258050.04065295457,561306.3357152886,smallcairn,0.43712930381298065,8,novel,1675.5
258065.72132033552,561154.0108386553,roundhouse,0.41135788212219876,6,novel,1557.6
258048.78858602297,561212.0568364633,smallcairn,0.4227239063807896,7,novel,1704.9
258957.17243745178,560712.7066359894,roundhouse,0.3259050458669662,5,novel,1981.5
259323.53653554607,560710.4415754818,roundhouse,0.2469326059023539,6,novel,1631.4
258972.93508976523,560630.386566047,roundhouse,0.3214285994569461,6,novel,1989.6
259591.4408952953,560144.2452652626,shieling,0.3772680039207141,6,novel,1829.8
256740.23183864332,563135.0174632833,smallcairn,0.34869174659252167,5,novel,581.4
256353.72959831517,561956.5896593394,shieling,0.2722865879535675,5,novel,4046.1
257921.8966775434,561285.6875382026,smallcairn,0.30841467082500457,5,novel,1615.4
257942.9465874412,561327.1336411271,smallcairn,0.3042875021696091,5,novel,1594.3
258042.16956537773,561239.2354568555,smallcairn,0.510585355758667,5,novel,1708.3
257990.391937752,561277.3124646163,smallcairn,0.32217050194740293,5,novel,1662.5
258071.96517561018,561189.0695637212,smallcairn,0.33162274658679963,5,novel,1718.9
257984.10378650503,561286.7273261579,smallcairn,0.28413722217082976,5,novel,1651.2
258935.55600297273,561294.7222066738,shieling,0.42412753105163575,5,novel,1961.1
258954.67037877016,561375.4050157048,shieling,0.2643836081027985,5,novel,1926.4
256980.25237974143,562977.756401461,roundhouse,0.36523590087890623,5,novel,625.8
255571.78621181226,562101.1409369331,roundhouse,0.1661235958337784,5,novel,1530.3
257961.38121918982,561362.3554205205,smallcairn,0.3891772503654162,6,novel,1577.0
255985.50629007965,563732.2574803032,roundhouse,0.18723371028900146,5,novel,1755.3
258238.21409171153,561423.5567774364,roundhouse,0.4464490972459316,8,novel,1489.4
257463.0674955336,561878.531680134,smallcairn,0.30247034983975546,7,novel,868.9
255198.72606721392,563414.1225878954,shieling,0.23605310618877412,5,novel,3225.4
259592.9570672343,560143.5141300245,shieling,0.3943117707967758,6,novel,1828.6
259026.33599507136,579778.9084429882,shieling,0.23307386934757232,5,novel,6872.8
259574.5061939609,579311.1974195684,shieling,0.35162390520175296,6,novel,6738.3
259912.48488642368,579368.6873908284,shieling,0.2891291856765747,5,novel,6450.5
259480.55294675348,579495.3249700853,shieling,0.3257145509123802,6,novel,6688.7
259274.65168509338,579739.0676607288,shieling,0.2481405109167099,5,novel,6697.1
259842.30410092682,579681.7023529403,shieling,0.3584242824997221,7,novel,6292.5
259459.96381241133,579497.5346568184,shieling,0.20216048061847686,5,novel,6703.1
259481.49931457048,579490.9495187491,shieling,0.3571976806436266,7,novel,6690.8
